idDBLP,title,authors,venue,year,Row_ID,duplicate
conf/sigmod/Aggarwal02,"hierarchical subspace sampling: a unified framework for high dimensional data reduction, selectivity estimation and nearest neighbor search",c aggarwal,sigmod conference,2002,490,-1
journals/sigmod/RosenthalS99,first-class views: a key to user-centered computing,"a rosenthal, e sciore",sigmod record,1999,491,-1
conf/sigmod/SismanisDRK02,dwarf: shrinking the petacube,"y sismanis, a deligiannakis, n roussopoulos, y kotidis",sigmod conference,2002,492,-1
journals/sigmod/RamDD99,distributed transactions in practice,"p ram, l do, p drew",sigmod record,1999,493,-1
conf/sigmod/ChaudhuriGN02,compressing sql workloads,"s chaudhuri, a gupta, v narasayya",sigmod conference,2002,494,-1
journals/sigmod/PapianiWDN99,"a distributed scientific data archive using the web, xml and sql/med","m papiani, j wason, a dunlop, d nicole",sigmod record,1999,495,-1
conf/sigmod/BhattacharyaMBNHS02,coordinating backup/recovery and data consistency between database and file systems,"s bhattacharya, c mohan, k brannon, i narang, h hsiao, m subramanian",sigmod conference,2002,496,-1
journals/sigmod/Etzion99,report on ngits'99: the 4th international workshop on next generation information technologies and systems,,,1999,497,-1
conf/sigmod/MoonWH02,general match: a subsequence matching method in time-series databases based on generalized windows,"y moon, k whang, w han",sigmod conference,2002,498,-1
conf/sigmod/WangWYY02,clustering by pattern similarity in large data sets,"h wang, w wang, j yang, p yu",sigmod conference,2002,499,-1
journals/sigmod/HansonN99,timer-driven database triggers and alerters: semantics and a challenge,"e hanson, l noronha",sigmod record,1999,500,-1
journals/sigmod/Libkin99,"some remarks on variable independence, closure, and orthographic dimension in constraint databases",l libkin,sigmod record,1999,501,-1
conf/sigmod/ProcopiucJAM02,a monte carlo algorithm for fast projective clustering,"c procopiuc, m jones, p agarwal, t murali",sigmod conference,2002,502,-1
conf/sigmod/ThaperGIK02,dynamic multidimensional histograms,"n thaper, s guha, p indyk, n koudas",sigmod conference,2002,503,-1
journals/sigmod/Libkin99a,database principles column - introduction,l libkin,sigmod record,1999,504,-1
conf/sigmod/BrunoC02,exploiting statistics on query expressions for optimization,"n bruno, s chaudhuri",sigmod conference,2002,505,-1
journals/sigmod/Abiteboul99,on views and xml,s abiteboul,sigmod record,1999,506,-1
conf/sigmod/Ramanan02,efficient algorithms for minimizing tree pattern queries,p ramanan,sigmod conference,2002,507,-1
journals/sigmod/RossCGJBV99,reminiscences on influential papers,,,1999,508,-1
conf/sigmod/VriesMNK02,efficient k-nn search on vertically decomposed data,"a vries, n mamoulis, n nes, m kersten",sigmod conference,2002,509,-1
journals/sigmod/MusickC99,practical lessons in supporting large-scale computational science,"r musick, t critchlow",sigmod record,1999,510,-1
conf/sigmod/GaoW02,continually evaluating similarity-based pattern queries on a streaming time series,"l gao, x wang",sigmod conference,2002,511,-1
journals/sigmod/EisenbergM99a,sqlj-part 1: sql routines using the java programming language,"a eisenberg, j melton",sigmod record,1999,512,-1
conf/sigmod/DattaDTVSR02,proxy-based acceleration of dynamically generated content on the world wide web: an approach and implementation,"a datta, k dutta, h thomas, d vandermeer, s suresha, k ramamritham",sigmod conference,2002,513,-1
journals/sigmod/McHughW97,integrating dynamically-fetched external information into a dbms for semistructured data,"j mchugh, j widom",sigmod record,1997,514,-1
journals/sigmod/AtzeniMM97,semistructured und structured data in the web: going back and forth,"p atzeni, g mecca, p merialdo",sigmod record,1997,515,-1
conf/sigmod/DobraGGR02,processing complex aggregate queries over data streams,"a dobra, m garofalakis, j gehrke, r rastogi",sigmod conference,2002,516,-1
conf/sigmod/ChenGMV02,fractal prefetching b±trees: optimizing both cache and disk performance,"s chen, p gibbons, t mowry, g valentin",sigmod conference,2002,517,-1
journals/sigmod/BaaderJN97,intelligent access to heterogeneous information sources: report on the 4th workshop on knowledge representation meets databases,,,1997,518,-1
conf/sigmod/ZhouR02,implementing database operations using simd instructions,"j zhou, k ross",sigmod conference,2002,519,-1
journals/sigmod/NestorovAM97,infering structure in semistructured data,"s nestorov, s abiteboul, r motwani",sigmod record,1997,520,-1
conf/sigmod/FreireHRRS02,statix: making xml count,"j freire, j haritsa, m ramanath, p roy, j simžon",sigmod conference,2002,522,-1
journals/sigmod/NadoH97,extracting entity profiles from semistructured information spaces,"r nado, s huffman",sigmod record,1997,523,-1
conf/sigmod/LiGS02,skew handling techniques in sort-merge join,"w li, d gao, r snodgrass",sigmod conference,2002,524,-1
journals/sigmod/AshishK97,wrapper generation for semi-structured internet sources,"n ashish, c knoblock",sigmod record,1997,525,-1
conf/sigmod/TatarinovVBSSZ02,storing and querying ordered xml using a relational database system,"i tatarinov, s viglas, k beyer, j shanmugasundaram, e shekita, c zhang",sigmod conference,2002,526,-1
conf/sigmod/PapakonstantinouPV02,qursed: querying and reporting semistructured data,"y papakonstantinou, m petropoulos, v vassalos",sigmod conference,2002,527,-1
journals/sigmod/Suciu97,foreword: management of semistructured data,,,1997,528,-1
journals/sigmod/JajodiaBBKMSW97,information systems research at george mason university,"s jajodia, d barbar‡, a brodsky, l kerschberg, a motro, e sibley, x wang",sigmod record,1997,529,-1
conf/sigmod/DasuJMS02,"\mining database structure; or, how to build a data quality browser\""""","t dasu, t johnson, s muthukrishnan, v shkapenyuk",sigmod conference,2002,530,-1
journals/sigmod/GrayG97,"the five-minute rule ten years later, and other computer storage rules of thumb","j gray, g graefe",sigmod record,1997,531,-1
conf/sigmod/GillmannWW02,workflow management with service quality guarantees,"m gillmann, g weikum, w wonner",sigmod conference,2002,532,-1
conf/sigmod/GuhaJKSY02,approximate xml joins,"s guha, h jagadish, n koudas, d srivastava, t yu",sigmod conference,2002,533,-1
journals/sigmod/DadamK97,the database and information system research group at the university of ulm,"p dadam, w klas",sigmod record,1997,535,-1
conf/sigmod/RamanH02,partial results for online query processing,"v raman, j hellerstein",sigmod conference,2002,536,-1
conf/sigmod/TaoP02,time-parameterized queries in spatio-temporal databases,"y tao, d papadias",sigmod conference,2002,537,-1
journals/sigmod/ConradEHRSSSV97,research issues in federated database systems: report of efdbs '97 workshop,,,1997,538,-1
conf/sigmod/BrunoKS02,holistic twig joins: optimal xml pattern matching,"n bruno, n koudas, d srivastava",sigmod conference,2002,539,-1
journals/sigmod/McClatcheyV97,workshop on workflow management in scientific and engineering applications - report,,,1997,540,-1
conf/sigmod/PolyzotisG02,statistical synopses for graph-structured xml databases,"n polyzotis, m garofalakis",sigmod conference,2002,541,-1
journals/sigmod/Seligman97,industry perspectives,l seligman,sigmod record,1997,542,-1
journals/sigmod/GuptaHR97,virtual database technology,"a gupta, v harinarayan, a rajaraman",sigmod record,1997,543,-1
conf/sigmod/ChangH02,minimal probing: supporting expensive predicates for top-k queries,"k chang, s hwang",sigmod conference,2002,544,-1
journals/sigmod/Snodgrass97,chair's message,,,1997,545,-1
conf/sigmod/YangWYH02,mining long sequential patterns in a noisy environment,"j yang, w wang, p yu, j han",sigmod conference,2002,546,-1
journals/sigmod/BarbaraS97,quasi-cubes: exploiting approximations in multidimensional databases,"d barbar‡, m sullivan",sigmod record,1997,547,-1
conf/sigmod/ChoiC02,selectivity estimation for spatio-temporal queries to moving objects,"y choi, c chung",sigmod conference,2002,548,-1
journals/sigmod/ClementLGMK97,ogdi: toward interoperability among geospatial databases,"g clement, c larouche, d gouin, p morin, h kucera",sigmod record,1997,549,-1
conf/sigmod/GarofalakisG02,wavelet synopses with error guarantees,"m garofalakis, p gibbons",sigmod conference,2002,550,-1
conf/sigmod/JosifovskiSHL02,garlic: a new flavor of federated query processing for db2,"v josifovski, p schwarz, l haas, e lin",sigmod conference,2002,551,-1
journals/sigmod/RamamrithamS97,report on dart '96: databases: active and real-time (concepts meet practice),,,1997,552,-1
conf/sigmod/KanthRA02,quadtree and r-tree indexes in oracle spatial: a comparison using gis data,"k kanth, s ravada, d abugov",sigmod conference,2002,553,-1
journals/sigmod/FernandezFLS97,a query language for a web-site management system,"m fernandez, d florescu, a levy, d suciu",sigmod record,1997,554,-1
journals/sigmod/HadzilacosT97,an extended entity-relationship model for geographic applications,"t hadzilacos, n tryfona",sigmod record,1997,555,-1
conf/sigmod/SzalayGTKMRSv02,the sdss skyserver: public access to the sloan digital sky server data,"a szalay, j gray, a thakar, p kunszt, t malik, j raddick, c stoughton, j vandenberg",sigmod conference,2002,556,-1
conf/sigmod/PossSKL02,"tpc-ds, taking decision support benchmarking to the next level","m pšss, b smith, l koll‡r, p larson",sigmod conference,2002,557,-1
journals/sigmod/JukicV97,asserting beliefs in mls relational models,"n jukic, s vrbsky",sigmod record,1997,558,-1
journals/sigmod/SilberschatzZ97,database systems - breaking out of the box,"a silberschatz, s zdonik",sigmod record,1997,559,-1
conf/sigmod/Team02,mid-tier caching: the timesten approach,t team,sigmod conference,2002,560,-1
conf/sigmod/AntonJLPZZ02,web caching for database applications with oracle web cache,"j anton, l jacobs, x liu, j parker, z zeng, t zhong",sigmod conference,2002,561,-1
journals/sigmod/Fong97,converting relational to object-oriented databases,j fong,sigmod record,1997,562,-1
journals/sigmod/RamanathanH97,extraction of object-oriented structures from existing relational databases,"s ramanathan, j hodges",sigmod record,1997,563,-1
conf/sigmod/LuoKMPWLN02,middle-tier database caching for e-business,"q luo, s krishnamurthy, c mohan, h pirahesh, h woo, b lindsay, j naughton",sigmod conference,2002,564,-1
conf/sigmod/MarklL02,learning table access cardinalities with leo,"v markl, g lohman",sigmod conference,2002,565,-1
journals/sigmod/ChaudhuriD97,an overview of data warehousing and olap technology,"s chaudhuri, u dayal",sigmod record,1997,566,-1
conf/sigmod/ZhangMCMR02,rainbow: mapping-driven xquery processing system,"x zhang, m mulchandani, s christ, b murphy, e rundensteiner",sigmod conference,2002,567,-1
conf/sigmod/TheobaldW02,the xxl search engine: ranked retrieval of xml data using indexes and ontologies,"a theobald, g weikum",sigmod conference,2002,569,-1
journals/sigmod/McHughAGQW97,lore: a database management system for semistructured data,"j mchugh, s abiteboul, r goldman, d quass, j widom",sigmod record,1997,570,-1
journals/sigmod/Konig-RiesL97,"research in databases and data-intensive applications - computer science department and fzi, university of karlsruhe","b kšnig-ries, p lockemann",sigmod record,1997,571,-1
conf/sigmod/BarbosaMKL02,toxgene: a template-based data generator for xml,"d barbosa, a mendelzon, j keenleyside, k lyons",sigmod conference,2002,572,-1
conf/sigmod/AbadiC02,visual coko: a debugger for query optimizer development,"d abadi, m cherniack",sigmod conference,2002,573,-1
journals/sigmod/FrewD97,data management for earth system science,"j frew, j dozier",sigmod record,1997,574,-1
conf/sigmod/ChenRW02,xcache: a semantic caching system for xml queries,"l chen, e rundensteiner, s wang",sigmod conference,2002,575,-1
journals/sigmod/RosenthalHRS97,"\a consumer viewpoint on \""\""mediator languages - a proposal for a standard\""\""\""""","a rosenthal, e hughes, s renner, l seligman",sigmod record,1997,576,-1
conf/sigmod/RundensteinerWYD02,xmdvtool: visual interactive data exploration and trend discovery of high-dimensional data sets,"e rundensteiner, m ward, j yang, p doshi",sigmod conference,2002,577,-1
journals/sigmod/AtzeniM98,webdb '98: international workshop on the web and databases,,,1998,578,-1
conf/sigmod/LuWYBLY02,xbase: making your gigabyte disk queriable,"h lu, g wang, g yu, y bao, j lv, y yu",sigmod conference,2002,579,-1
journals/sigmod/ChangGKRS98,database research at columbia university,"s chang, l gravano, g kaiser, k ross, s stolfo",sigmod record,1998,581,-1
conf/sigmod/FlorescuGKR02,xl: a platform for web services,"d florescu, a grÿnhagen, d kossmann, s rost",sigmod conference,2002,582,-1
conf/sigmod/CrescenziMM02,roadrunner: automatic data extraction from data-intensive web sites,"v crescenzi, g mecca, p merialdo",sigmod conference,2002,583,-1
journals/sigmod/FlorescuLM98,database techniques for the world-wide web: a survey,"d florescu, a levy, a mendelzon",sigmod record,1998,584,-1
journals/sigmod/KeetonPH98,a case for intelligent disks (idisks),"k keeton, d patterson, j hellerstein",sigmod record,1998,585,-1
conf/sigmod/Bussler02,software as a service: asp and asp aggregation,,,2002,586,-1
conf/sigmod/Mohan02,tutorial: application servers and associated technologies,,,2002,587,-1
journals/sigmod/Lomet98,b-tree page size when caching is considered,d lomet,sigmod record,1998,588,-1
journals/sigmod/GriffinK98,algebraic change propagation for semijoin and outerjoin queries,"t griffin, b kumar",sigmod record,1998,589,-1
conf/sigmod/GarofalakisGR02,querying and mining data streams: you only get one look a tutorial,,,2002,590,-1
journals/sigmod/CheungF98,enhanced nearest neighbour search on the r-tree,"k cheung, a fu",sigmod record,1998,591,-1
conf/sigmod/Cotton02,implementing xquery,p cotton,sigmod conference,2002,592,-1
conf/sigmod/BreunigKKS01,data bubbles: quality preserving performance boosting for hierarchical clustering,"m breunig, h kriegel, p kršger, j sander",sigmod conference,2001,593,-1
journals/sigmod/TsotrasJS98,an extensible notation for spatiotemporal index queries,"v tsotras, c jensen, r snodgrass",sigmod record,1998,594,-1
journals/sigmod/BurtonM98,applications of the java programming language to database management,"b burton, v marek",sigmod record,1998,595,-1
conf/sigmod/RinfretOO01,bit-sliced index arithmetic,"d rinfret, p o'neil, e o'neil",sigmod conference,2001,596,-1
conf/sigmod/ChaudhuriDN01,"a robust, optimization-based approach for approximate answering of aggregate queries","s chaudhuri, g das, v narasayya",sigmod conference,2001,597,-1
journals/sigmod/Franklin98,editor's notes,m franklin,sigmod record,1998,598,-1
conf/sigmod/SlivinskasJS01,adaptable query optimization and evaluation in temporal middleware,"g slivinskas, c jensen, r snodgrass",sigmod conference,2001,599,-1
journals/sigmod/LometBCLN98,the microsoft database research group,"d lomet, r barga, s chaudhuri, p larson, v narasayya",sigmod record,1998,600,-1
journals/sigmod/EisenbergM98,standards in practice,"a eisenberg, j melton",sigmod record,1998,601,-1
conf/sigmod/BohmBKK01,epsilon grid order: an algorithm for the similarity join on massive high-dimensional data,"c bšhm, b braunmÿller, f krebs, h kriegel",sigmod conference,2001,602,-1
conf/sigmod/ChenZCKR01,dyda: data warehouse maintenance in fully concurrent environments,"j chen, x zhang, s chen, a koeller, e rundensteiner",sigmod conference,2001,603,-1
journals/sigmod/KappelR98,the trigs active object-oriented database system - an overview,"g kappel, w retschitzegger",sigmod record,1998,604,-1
conf/sigmod/NazeriBO01,experiences in mining aviation safety data,"z nazeri, e bloedorn, p ostwald",sigmod conference,2001,605,-1
journals/sigmod/BorgidaCS98,krdb '98: the 5th international workshop on knowledge representation meets databases,,,1998,607,-1
conf/sigmod/JagadishJOT01,global optimization of histograms,"h jagadish, h jin, b ooi, k tan",sigmod conference,2001,608,-1
journals/sigmod/GatziuKBF98,unbundling active functionality,"s gatziu, a koschel, g bÿltzingsloewen, h fritschi",sigmod record,1998,609,-1
conf/sigmod/LeeWMS01,dynamic buffer allocation in video-on-demand systems,"s lee, k whang, y moon, i song",sigmod conference,2001,610,-1
conf/sigmod/HanPLJ01,dna-miner: a system prototype for mining dna sequences,"j han, h jamil, y lu, l chen, y liao, j pei",sigmod conference,2001,611,-1
journals/sigmod/KuokFW98,mining fuzzy association rules in databases,"c kuok, a fu, m wong",sigmod record,1998,612,-1
conf/sigmod/DattaDRTV01,dynamic content acceleration: a caching solution to enable scalable dynamic web page generation,"a datta, k dutta, k ramamritham, h thomas, d vandermeer",sigmod conference,2001,613,-1
journals/sigmod/Seshadri98,predator: a resource for database research,p seshadri,sigmod record,1998,614,-1
journals/sigmod/Roussopoulos98,materialized views and data warehouses,n roussopoulos,sigmod record,1998,615,-1
conf/sigmod/HernandezMHYHT01,clio: a semi-automatic tool for schema mapping,"m hern‡ndez, r miller, l haas",sigmod conference,2001,616,-1
journals/sigmod/Chaudhri98,workshop report on experiences using object data management in the real-world,,,1998,617,-1
conf/sigmod/FernandezMS01,efficient evaluation of xml middle-ware queries,"m fernandez, a morishima, d suciu",sigmod conference,2001,618,-1
conf/sigmod/CandanLLHA01,enabling dynamic content caching for database-driven web sites,"k candan, w li, q luo, w hsiung, d agrawal",sigmod conference,2001,619,-1
journals/sigmod/MusickM98,report on the second ieee metadata conference (metadata '97),,,1998,620,-1
conf/sigmod/KiesslingHFE01,"cosima - your smart, speaking e-salesperson","w kie§ling, s holland, s 0003, t ehm",sigmod conference,2001,621,-1
journals/sigmod/Snodgrass98,chair's message,,,1998,622,-1
journals/sigmod/Mendelzon98,information director's message,,,1998,623,-1
conf/sigmod/YanMHF01,data-driven understanding and refinement of schema mappings,"l yan, r miller, l haas, r fagin",sigmod conference,2001,624,-1
journals/sigmod/Han98,towards on-line analytical mining in large databases,j han,sigmod record,1998,625,-1
conf/sigmod/HanPDW01,efficient computation of iceberg cubes with complex measures,"j han, j pei, g dong, k wang",sigmod conference,2001,626,-1
conf/sigmod/Maguire01,catalog management in websphere commerce suite,t maguire,sigmod conference,2001,627,-1
journals/sigmod/Franklin97b,editor's notes,m franklin,sigmod record,1997,628,-1
journals/sigmod/Rosenthal98,where will object techonology drive data administration?,a rosenthal,sigmod record,1998,629,-1
conf/sigmod/BorkarDS01,automatic segmentation of text into structured records,"v borkar, k deshmukh, s sarawagi",sigmod conference,2001,630,-1
conf/sigmod/SchusterW01,communication efficient distributed mining of association rules,"a schuster, r wolff",sigmod conference,2001,631,-1
journals/sigmod/Bernstein98,repositories and object oriented databases,p bernstein,sigmod record,1998,632,-1
journals/sigmod/KoksalAD98,workflow history management,"p koksal, s arpinar, a dogac",sigmod record,1998,633,-1
conf/sigmod/OlstonWL01,adaptive precision setting for cached approximate values,"c olston, b loo, j widom",sigmod conference,2001,634,-1
journals/sigmod/Manola98,towards a richer web object model,f manola,sigmod record,1998,635,-1
conf/sigmod/LahiriG01,fast-start: quick fault recovery in oracle,"t lahiri, a ganesh, r weiss, a joshi",sigmod conference,2001,636,-1
journals/sigmod/Snodgrass98a,reminiscences on influential papers,,,1998,637,-1
conf/sigmod/GodfreyGXZ01,exploiting constraint-like data characterizations in query optimization,"p godfrey, j gryz, c zuzarte",sigmod conference,2001,638,-1
conf/sigmod/FabretJLPRS01,filtering algorithms and implementation for very fast publish/subscribe,"f fabret, h jacobsen, f llirbat, j pereira, k ross, d shasha",sigmod conference,2001,639,-1
journals/sigmod/ChangASS98,t2: a customizable parallel database for multi-dimensional data,"c chang, a acharya, a sussman, j saltz",sigmod record,1998,640,-1
conf/sigmod/ButtlerLPP01,ominisearch: a method for searching dynamic content on the web,"d buttler, l liu, c pu, h paques",sigmod conference,2001,641,-1
journals/sigmod/ACT-NET96,act-net - the active database management system manifesto: a rulebase of adbms features,,sigmod record,1996,642,-1
journals/sigmod/BrunieK96,control strategies for complex relational query processing in shared nothing systems,"l brunie, h kosch",sigmod record,1996,643,-1
conf/sigmod/AfratiLU01,generating efficient plans for queries using views,"f afrati, c li, j ullman",sigmod conference,2001,644,-1
conf/sigmod/Smith01,mpeg-7 standard for multimedia databases,,,2001,645,-1
journals/sigmod/GerlhofKM96,on the cost of monitoring and reorganization of object bases for clustering,"c gerlhof, a kemper, g moerkotte",sigmod record,1996,646,-1
conf/sigmod/LangS01,modeling high-dimensional index structures using sampling,"c lang, a singh",sigmod conference,2001,647,-1
journals/sigmod/NormanZT96,much ado about shared-nothing,"m norman, t zurek, p thanisch",sigmod record,1996,648,-1
journals/sigmod/BestavrosLS96,report on first international workshop on real-time database systems,,,1996,649,-1
conf/sigmod/Meseck01,"data management: lasting impact of the wild, wild, web",r meseck,sigmod conference,2001,650,-1
conf/sigmod/DeolaseeKPRS01,dissemination of dynamic data,"p deolasee, a katkar, a panchbudhe, k ramamritham, p shenoy",sigmod conference,2001,651,-1
journals/sigmod/HasanFV96,open issues in parallel query optimization,"w hasan, d florescu, p valduriez",sigmod record,1996,652,-1
conf/sigmod/StonebrakerH01,content integration for e-business,"m stonebraker, j hellerstein",sigmod conference,2001,653,-1
journals/sigmod/Dogac96,middle east technical university software research and development center,a dogac,sigmod record,1996,654,-1
conf/sigmod/ShahC01,"fault-tolerant, load-balancing queries in telegraph","m shah, s chandrasekaran",sigmod conference,2001,655,-1
journals/sigmod/BilirisP96,the bess object storage manager: architecture overview,"a biliris, e panagos",sigmod record,1996,656,-1
journals/sigmod/DAndreaJ96,unisql's next-generation object-relational database management system,"a d'andrea, p janus",sigmod record,1996,657,-1
conf/sigmod/HaasH01,online query processing,,,2001,658,-1
journals/sigmod/Colliat96,"olap, relational, and multidimensional database systems",g colliat,sigmod record,1996,659,-1
conf/sigmod/Larson01,xml data management go native or spruce up relational systems? (panel abstract),p larson,sigmod conference,2001,660,-1
conf/sigmod/Bussler01,semantic b2b integration,,,2001,662,-1
journals/sigmod/Qian96a,scientist's called upon to take actions,x qian,sigmod record,1996,663,-1
conf/sigmod/GoldsteinL01,"optimizing queries using materialized views: a practical, scalable solution","j goldstein, p larson",sigmod conference,2001,664,-1
journals/sigmod/UlusoyB96,exploiting main memory dbms features to improve real-time concurrency control protocols,"… ulusoy, a buchmann",sigmod record,1996,665,-1
conf/sigmod/ShouCTRH01,review: a real time virtual walkthrough system,"l shou, j chionh, k tan, y ruan, z huang",sigmod conference,2001,666,-1
journals/sigmod/Bestavros96,advances in real-time database systems research,a bestavros,sigmod record,1996,667,-1
conf/sigmod/TatarinovIHW01,updating xml,"i tatarinov, z ives, a halevy, d weld",sigmod conference,2001,668,-1
conf/sigmod/MistryRSR01,materialized view selection and maintenance using multi-query optimization,"h mistry, p roy, s sudarshan, k ramamritham",sigmod conference,2001,669,-1
journals/sigmod/AndlerHEMBE96,deeds towards a distributed and active real-time database system,"s andler, j hansson, j eriksson, j mellin, m berndtsson, b eftring",sigmod record,1996,670,-1
journals/sigmod/LinP96,enhancing external consistency in real-time transactions,"k lin, s peng",sigmod record,1996,671,-1
conf/sigmod/GionisGK01,efficient and tunable similar set retrieval,"a gionis, d gunopulos, n koudas",sigmod conference,2001,672,-1
conf/sigmod/AgichteinGV01,snowball: a prototype system for extracting relations from large text collections,"e agichtein, l gravano, j pavel, v sokolova, a voskoboynik",sigmod conference,2001,673,-1
journals/sigmod/SilberschatzSU96,database research: achievements and opportunities into the 21st century,"a silberschatz, m stonebraker, j ullman",sigmod record,1996,674,-1
conf/sigmod/KimCK01,optimizing multidimensional index trees for main memory access,"k kim, s cha, k kwon",sigmod conference,2001,675,-1
journals/sigmod/PhatakSSS96,"database research at the indian institute of technology, bombay","d phatak, n sarda, s seshadri, s sudarshan",sigmod record,1996,676,-1
journals/sigmod/RamamrithamSSTX96,"integrating temporal, real-time, and active databases","k ramamritham, r sivasankaran, j stankovic, d towsley, m xiong",sigmod record,1996,677,-1
conf/sigmod/ClaypoolRZSK01,"gangam - a solution to support multiple data models, their mappings and maintenance","k claypool, e rundensteiner, x zhang, h su, h kuno, w lee, g mitchell",sigmod conference,2001,678,-1
conf/sigmod/BertinoCF01,securing xml documents: the author-x project demonstration,"e bertino, s castano, e ferrari",sigmod conference,2001,679,-1
journals/sigmod/HaritsaS96,real-time index concurrency control,"j haritsa, s seshadri",sigmod record,1996,680,-1
journals/sigmod/KuoM96,real-time database - similarity semantics and resource scheduling,"t kuo, a mok",sigmod record,1996,681,-1
conf/sigmod/BabuGR01,spartan: a model-based semantic compression system for massive data tables,"s babu, m garofalakis, r rastogi",sigmod conference,2001,682,-1
journals/sigmod/SonDT96,improving timeliness in real-time secure database systems,"s son, r david, b thuraisingham",sigmod record,1996,683,-1
conf/sigmod/LamCKNH01,retina: a real-time traffic navigation system,"k lam, e chan, t kuo, s ng, d hung",sigmod conference,2001,684,-1
journals/sigmod/AdelbergKG96,overview of the stanford real-time information processor (strip),"b adelberg, b kao, h garcia-molina",sigmod record,1996,685,-1
conf/sigmod/GreenwaldK01,space-efficient online computation of quantile summaries,"m greenwald, s khanna",sigmod conference,2001,686,-1
conf/sigmod/DraperHW01,the nimble integration engine,"d draper, a halevy, d weld",sigmod conference,2001,687,-1
journals/sigmod/TsotrasK96,temporal database bibliography update,"v tsotras, a kumar",sigmod record,1996,688,-1
conf/sigmod/Galindo-LegariaJ01,orthogonal optimization of subqueries and aggregation,"c galindo-legaria, m joshi",sigmod conference,2001,689,-1
journals/sigmod/BerndtssonH96,workshop report: the first international workshop on active and real-time database systems (artdb-95),,,1996,690,-1
conf/sigmod/DeshpandeGR01,independence is good: dependency-based histogram synopses for high-dimensional data,"a deshpande, m garofalakis, r rastogi",sigmod conference,2001,691,-1
journals/sigmod/Baeza-YatesN96,integrating contents and structure in text retrieval,"r baeza-yates, g navarro",sigmod record,1996,692,-1
journals/sigmod/FreemanG96,lifestreams: a storage model for personal data,"e freeman, d gelernter",sigmod record,1996,693,-1
conf/sigmod/LazaridisM01,progressive approximate aggregate queries with a multi-resolution tree structure,"i lazaridis, s mehrotra",sigmod conference,2001,694,-1
journals/sigmod/Wade96,object query standards,a wade,sigmod record,1996,695,-1
conf/sigmod/BrunoCG01,stholes: a multidimensional workload-aware histogram,"n bruno, s chaudhuri, l gravano",sigmod conference,2001,696,-1
journals/sigmod/UrbanDG96,database research at arizona state university,"s urban, s dietrich, f golshani",sigmod record,1996,697,-1
conf/sigmod/Mohan01,application servers: born-again tp monitors for the web? (panel abstract),c mohan,sigmod conference,2001,698,-1
journals/sigmod/Gaffney96,illustra's web datablade module,j gaffney,sigmod record,1996,699,-1
conf/sigmod/KalnisP01,proxy-server architectures for olap,"p kalnis, d papadias",sigmod conference,2001,700,-1
journals/sigmod/Anonymous96,mqseries and cics link for lotus notes,,sigmod record,1996,701,-1
conf/sigmod/YuMWL01,efficient and effective metasearch for text databases incorporating linkages among documents,"c yu, w meng, w wu, k liu",sigmod conference,2001,702,-1
journals/sigmod/Qian96,"shutdown, budget, and funding",x qian,sigmod record,1996,703,-1
conf/sigmod/ChenGK01,query optimization in compressed database systems,"z chen, j gehrke, f korn",sigmod conference,2001,704,-1
journals/sigmod/KramerNKRLKLZ97,www-udk: a web-based environmental meta-information system,"r kramer, r nikolai, a koschel, c rolker, p lockemann, a keitel, r legat, k zirm",sigmod record,1997,705,-1
conf/sigmod/BohannonMR01,main-memory index structures with fixed-size partial keys,"p bohannon, p mcilroy, r rastogi",sigmod conference,2001,706,-1
journals/sigmod/TomasicS97,improving access to environmental data using context information,"a tomasic, e simon",sigmod record,1997,707,-1
conf/sigmod/WynblattN01,the network is the database: data management for highly distributed systems,"j navas, m wynblatt",sigmod conference,2001,708,-1
journals/sigmod/AbelTK97,integrating modelling systems for environmental management information systems,"d abel, k taylor, d kuo",sigmod record,1997,709,-1
conf/sigmod/AggarwalY01,outlier detection for high dimensional data,"c aggarwal, p yu",sigmod conference,2001,710,-1
conf/sigmod/CarinoKKB01,"storhouse metanoia - new applications for database, storage & data warehousing","f cari–o, p kostamaa, a kaufmann, j burgess",sigmod conference,2001,711,-1
journals/sigmod/Gunther97,environment information systems - guest editor's foreword,,,1997,712,-1
journals/sigmod/KaradimitriouT97,min-max compression methods for medical image databases,"k karadimitriou, j tyler",sigmod record,1997,713,-1
conf/sigmod/ZhangNDLL01,on supporting containment queries in relational database management systems,"c zhang, j naughton, d dewitt, q luo, g lohman",sigmod conference,2001,714,-1
conf/sigmod/ChenGM01,improving index performance through prefetching,"s chen, p gibbons, t mowry",sigmod conference,2001,715,-1
journals/sigmod/BunemanRU97,mediator languages - a proposal for a standard,"p buneman, l raschid, j ullman",sigmod record,1997,716,-1
conf/sigmod/AgrawalCN01,materialized view and index selection tool for microsoft sql server 2000,"s agrawal, s chaudhuri, v narasayya",sigmod conference,2001,717,-1
journals/sigmod/Gardels97,open gis and on-line environmental libraries,k gardels,sigmod record,1997,718,-1
journals/sigmod/RiekertMW97,management of data and services in the environmental information system (uis) of baden-wÿrttemberg,"w riekert, r mayer-fšll, g wiest",sigmod record,1997,719,-1
conf/sigmod/Sahuguet01,"\kweelt: more than just \""\""yet another framework to query xml!\""\""\""""",a sahuguet,sigmod conference,2001,720,-1
journals/sigmod/Ioannidis96,dynamic information visualization,y ioannidis,sigmod record,1996,721,-1
