idDBLP,title,authors,venue,year,Row_ID,duplicate
conf/sigmod/AgrawalASY97,efficient view maintenance at data warehouses,"d agrawal, a abbadi, a singh, t yurek",sigmod conference,1997,1342,-1
conf/vldb/SakuraiYUK00,the a-tree: an index structure for high-dimensional spaces using relative approximation,"y sakurai, m yoshikawa, s uemura, h kojima",vldb,2000,1343,-1
conf/sigmod/LlirbatFS97,eliminating costly redundant computations from sql trigger executions,"f llirbat, f fabret, e simon",sigmod conference,1997,1344,-1
conf/vldb/JiangSLB00,the bt-tree: a branched and temporal access method,"l jiang, b salzberg, d lomet, m garc’a",vldb,2000,1345,-1
conf/sigmod/IoannidisLANT97,zoo: a desktop emperiment management environment,"y ioannidis, m livny, a ailamaki, a narayanan, a therber",sigmod conference,1997,1346,-1
conf/vldb/CowleyP00,temporal integrity constraints with indeterminacy,"w cowley, d plexousakis",vldb,2000,1347,-1
conf/sigmod/WodtkeWWDM97,the mentor workbench for enterprise-wide workflow management,"d wodtke, j wei§enfels, g weikum, a dittrich, p muth",sigmod conference,1997,1348,-1
conf/vldb/GuntzerBK00,optimizing multi-feature queries for image databases,"u gÿntzer, w balke, w kie§ling",vldb,2000,1349,-1
conf/sigmod/Chakravarthy97,sentinel: an object-oriented dbms with event-based rules,s chakravarthy,sigmod conference,1997,1350,-1
conf/vldb/KriegelPS00,managing intervals efficiently in object-relational databases,"h kriegel, m pštke, t seidl",vldb,2000,1351,-1
conf/sigmod/SeshadriP97,predator: an or-dbms with enhanced data types,"p seshadri, m paskin",sigmod conference,1997,1352,-1
conf/sigmod/Blakeley96,data access for the masses through ole db,j blakeley,sigmod conference,1996,1353,-1
conf/vldb/PfoserJT00,novel approaches in query processing for moving object trajectories,"d pfoser, c jensen, y theodoridis",vldb,2000,1354,-1
conf/sigmod/OzdenRSS96,fault-tolerant architectures for continuous media servers,"b …zden, r rastogi, p shenoy, a silberschatz",sigmod conference,1996,1355,-1
conf/vldb/KoudasIM00,identifying representative trends in massive time series data sets using sketches,"p indyk, n koudas, s muthukrishnan",vldb,2000,1356,-1
conf/vldb/RamasamyPNK00,"set containment joins: the good, the bad and the ugly","k ramasamy, j patel, j naughton, r kaushik",vldb,2000,1358,-1
conf/sigmod/SimmenSM96,fundamental techniques for order optimization,"d simmen, e shekita, t malkemus",sigmod conference,1996,1359,-1
conf/vldb/ManegoldBK00,what happens during a join? dissecting cpu and memory optimization effects,"s manegold, p boncz, m kersten",vldb,2000,1360,-1
conf/sigmod/TomasicABKNR97,the distributed information search component (disco) and the world wide web,"a tomasic, r amouroux, p bonnet, o kapitskaia, h naacke, l raschid",sigmod conference,1997,1361,-1
conf/vldb/JohnsonA00,optimizing queries on compressed bitmaps,"s amer-yahia, t johnson",vldb,2000,1362,-1
conf/vldb/DiaoLCT00,toward learning based web query processing,"y diao, h lu, s chen, z tian",vldb,2000,1363,-1
conf/sigmod/BohrerBBCFHKKMNRRSUUW97a,the infosleuth project,"r jr., w bohrer, r brice, a cichocki, j fowler, a helal, v kashyap, t ksiezyk, g martin, m nodine, m rashid, m rusinkiewicz, r shea, c unnikrishnan, a unruh, d woelk",sigmod conference,1997,1364,-1
conf/vldb/Sarawagi00,user-adaptive exploration of multidimensional data,s sarawagi,vldb,2000,1365,-1
conf/sigmod/GeneserethKD97,infomaster: an information integration system,"m genesereth, a keller, o duschka",sigmod conference,1997,1366,-1
conf/vldb/SrinivasanDFCJYKTDB00,oracle8i index-organized table and its application to new domains,"j srinivasan, s das, c freiwald, e chong, m jagannath, a yalamanchi, r krishnan, a tran, s defazio, j banerjee",vldb,2000,1367,-1
conf/sigmod/GingrasLSPS97,languages for multi-database interoperability,"f gingras, l lakshmanan, i subramanian, d papoulis, n shiri",sigmod conference,1997,1368,-1
conf/sigmod/BerchtoldK97,s3: similarity search in cad database systems,"s berchtold, h kriegel",sigmod conference,1997,1369,-1
conf/vldb/StohrMR00,multi-dimensional database allocation for parallel data warehouses,"t stšhr, h mšrtens, e rahm",vldb,2000,1370,-1
conf/sigmod/WangSCRZP97,structural matching and discovery in document databases,"j wang, d shasha, g chang, l relihan, k zhang, g patel",sigmod conference,1997,1371,-1
conf/vldb/RamsakMFZEB00,integrating the ub-tree into a database system kernel,"f ramsak, v markl, r fenk, m zirkel, k elhardt, r bayer",vldb,2000,1372,-1
conf/vldb/CeriCW00,practical applications of triggers and constraints: success and lingering issues (10-year award),"s ceri, r cochrane, j widom",vldb,2000,1373,-1
conf/sigmod/LabioZWGGW97,the whips prototype for data warehouse creation and maintenance,"w labio, y zhuge, j wiener, h gupta, h garcia-molina, j widom",sigmod conference,1997,1374,-1
conf/vldb/MendelzonV00,temporal queries in olap,"a mendelzon, a vaisman",vldb,2000,1375,-1
conf/sigmod/FernandezFKLS97,strudel: a web-site management system,"m fernandez, d florescu, j kang, a levy, d suciu",sigmod conference,1997,1376,-1
conf/vldb/ChoG00,the evolution of the web and implications for an incremental crawler,"j cho, h garcia-molina",vldb,2000,1377,-1
conf/sigmod/Chaudhuri97,query optimization at the crossroads (panel),s chaudhuri,sigmod conference,1997,1378,-1
conf/vldb/BalminPP00,hypothetical queries in an olap environment,"a balmin, t papadimitriou, y papakonstantinou",vldb,2000,1379,-1
conf/sigmod/GoyalHKMSZ97,picture programming project,"n goyal, c hoch, r krishnamurthy, b meckler, m suckow, m zloof",sigmod conference,1997,1380,-1
conf/sigmod/CareyMN97,"object-relational database systems: principles, products, and challenges (tutorial)",,,1997,1381,-1
conf/vldb/WangZ00,using sql to build new aggregates and extenders for object- relational systems,"h wang, c zaniolo",vldb,2000,1382,-1
conf/sigmod/ChaudhuriD97,data warehousing and olap for decision support (tutorial),,,1997,1383,-1
conf/vldb/GantiLR00,icicles: self-tuning samples for approximate query answering,"v ganti, m lee, r ramakrishnan",vldb,2000,1384,-1
conf/vldb/OlstonW00,offering a precision-performance tradeoff for aggregation queries over replicated data,"c olston, j widom",vldb,2000,1385,-1
conf/sigmod/AtzeniT97,mdm: a multiple-data-model tool for the management of heterogeneous database schemes,"p atzeni, r torlone",sigmod conference,1997,1386,-1
conf/sigmod/HammerGNYBV97,template-based wrappers in the tsimmis system,"j hammer, h garcia-molina, s nestorov, r yerneni, m breunig, v vassalos",sigmod conference,1997,1387,-1
conf/vldb/GrumbachRS00,manipulating interpolated data is easier than you thought,"s grumbach, p rigaux, l segoufin",vldb,2000,1388,-1
conf/vldb/MillerHH00,schema mapping as query discovery,"r miller, l haas, m hern‡ndez",vldb,2000,1389,-1
conf/sigmod/LiCHH97,semcog: an object-based image retrieval system and its visual query interface,"w li, k candan, k hirata, y hara",sigmod conference,1997,1390,-1
conf/sigmod/BressanGFJHKLMPQSS97,the context interchange mediator prototype,"s bressan, c goh, k fynn, m jakobisiak, k hussein, h kon, t lee, s madnick, t pena, j qu, a shum, m siegel",sigmod conference,1997,1391,-1
conf/vldb/ChakrabartiM00,local dimensionality reduction: a new approach to indexing high dimensional spaces,"k chakrabarti, s mehrotra",vldb,2000,1392,-1
conf/sigmod/QuassW97,on-line warehouse view maintenance,"d quass, j widom",sigmod conference,1997,1393,-1
conf/vldb/LakshmananJN00,the 3w model and algebra for unified data mining,"t johnson, l lakshmanan, r ng",vldb,2000,1394,-1
conf/vldb/WangHH00,mining frequent itemsets using support constraints,"k wang, y he, j han",vldb,2000,1395,-1
conf/sigmod/ColbyKLMR97,supporting multiple view maintenance policies,"l colby, a kawaguchi, d lieuwen, i mumick, k ross",sigmod conference,1997,1396,-1
conf/vldb/ChaudhuriW00,rethinking database system architecture: towards a self-tuning risc-style database system,"s chaudhuri, g weikum",vldb,2000,1397,-1
conf/sigmod/KatayamaS97,the sr-tree: an index structure for high-dimensional nearest neighbor queries,"n katayama, s satoh",sigmod conference,1997,1398,-1
conf/sigmod/ShivakumarG97,wave-indices: indexing evolving databases,"n shivakumar, h garcia-molina",sigmod conference,1997,1399,-1
conf/vldb/ChristopheBPV00,picodmbs: scaling down database techniques for the smartcard,"c bobineau, l bouganim, p pucheral, p valduriez",vldb,2000,1400,-1
conf/vldb/Taylor00,concurrency in the data warehouse,r taylor,vldb,2000,1401,-1
conf/sigmod/GuptaHR97,revisiting commit processing in distributed database systems,"r gupta, j haritsa, k ramamritham",sigmod conference,1997,1402,-1
conf/vldb/X00,"ordering information, conference organizers, program committees, additional reviewers, additional demonstrations reviewers, sponsors, vldb endowment, preface, foreword",,,2000,1403,-1
conf/sigmod/Shasha97,"lessons from wall street: case studies in configuration, tuning, and distribution (tutorial)",,,1997,1404,-1
conf/sigmod/MotakisZ97,temporal aggregation in active database rules,"i motakis, c zaniolo",sigmod conference,1997,1405,-1
conf/vldb/SchaeferBBJ00,controlling data warehouses with knowledge networks,"e schaefer, j becker, a boehmer, m jarke",vldb,2000,1406,-1
conf/vldb/Ramaswamy00,e.piphany epicenter technology overview,s ramaswamy,vldb,2000,1407,-1
conf/sigmod/GeorgeH97,secure transaction processing in firm real-time database systems,"b george, j haritsa",sigmod conference,1997,1408,-1
conf/vldb/LakshmananSS99,on efficiently implementing schemasql on an sql database system,"l lakshmanan, f sadri, s subramanian",vldb,1999,1409,-1
conf/sigmod/GrayHOS96,the dangers of replication and a solution,"j gray, p helland, p o'neil, d shasha",sigmod conference,1996,1410,-1
conf/sigmod/FranklinJK96,performance tradeoffs for client-server query processing,"m franklin, b j—nsson, d kossmann",sigmod conference,1996,1411,-1
conf/vldb/DeutschPT99,"physical data independence, constraints, and optimization with universal plans","a deutsch, l popa, v tannen",vldb,1999,1412,-1
conf/vldb/JaedickeM99,user-defined table operators: enhancing extensibility for ordbms,"m jaedicke, b mitschang",vldb,1999,1413,-1
conf/sigmod/HillyerS96,random i/o scheduling in online tertiary storage systems,"b hillyer, a silberschatz",sigmod conference,1996,1414,-1
conf/sigmod/MogiK96,hot mirroring: a study to hide parity upgrade penalty and degradations during rebuilds for raid5,"k mogi, m kitsuregawa",sigmod conference,1996,1415,-1
conf/vldb/LeeL99,unrolling cycles to decide trigger termination,"s lee, t ling",vldb,1999,1416,-1
conf/sigmod/ZouS96,on-line reorganization of sparsely-populated b+trees,"c zou, b salzberg",sigmod conference,1996,1417,-1
conf/vldb/GionisIM99,similarity search in high dimensions via hashing,"a gionis, p indyk, r motwani",vldb,1999,1418,-1
conf/vldb/KeimH99,optimal grid-clustering: towards breaking the curse of dimensionality in high-dimensional clustering,"a hinneburg, d keim",vldb,1999,1419,-1
conf/sigmod/ZhangRL96,birch: an efficient data clustering method for very large databases,"t zhang, r ramakrishnan, m livny",sigmod conference,1996,1420,-1
conf/vldb/CareyCNVDRSM99,"o-o, what have they done to db2?","m carey, d chamberlin, s narayanan, b vance, d doole, s rielau, r swagerman, n mattos",vldb,1999,1421,-1
conf/sigmod/AdaliCPS96,query caching and optimization in distributed mediator systems,"s adali, k candan, y papakonstantinou, v subrahmanian",sigmod conference,1996,1422,-1
conf/sigmod/AchyutuniON96,two techniques for on-line index modification in shared nothing parallel databases,"k achyutuni, e omiecinski, s navathe",sigmod conference,1996,1423,-1
conf/vldb/JagadishLS99,what can hierarchies do for data warehouses?,"h jagadish, l lakshmanan, d srivastava",vldb,1999,1424,-1
conf/vldb/ShanmugasundaramGTZDN99,relational databases for querying xml documents: limitations and opportunities,"j shanmugasundaram, k tufte, c zhang, g he, d dewitt, j naughton",vldb,1999,1425,-1
conf/sigmod/VanceM96,rapid bushy join-order optimization with cartesian products,"b vance, d maier",sigmod conference,1996,1426,-1
conf/vldb/Johnson99,performance measurements of compressed bitmap indices,t johnson,vldb,1999,1427,-1
conf/sigmod/SelfridgeSW96,idea: interactive data exploration and analysis,"p selfridge, d srivastava, l wilson",sigmod conference,1996,1428,-1
conf/sigmod/ChaudhuriG96,optimizing queries over multimedia repositories,"s chaudhuri, l gravano",sigmod conference,1996,1429,-1
conf/vldb/HaasKU99,loading a cache with query results,"l haas, d kossmann, i ursu",vldb,1999,1430,-1
conf/vldb/McHughW99,query optimization for xml,"j mchugh, j widom",vldb,1999,1431,-1
conf/sigmod/GoelI96,sql query optimization: reordering for a general class of queries,"p goel, b iyer",sigmod conference,1996,1432,-1
conf/vldb/DonjerkovicR99,probabilistic optimization of top n queries,"d donjerkovic, r ramakrishnan",vldb,1999,1433,-1
conf/sigmod/BilirisFOP96,bess: storage support for interactive visualization systems,"a biliris, t funkhouser, w o'connell, e panagos",sigmod conference,1996,1434,-1
conf/vldb/JagadishKNS99,multi-dimensional substring selectivity estimation,"h jagadish, o kapitskaia, r ng, d srivastava",vldb,1999,1435,-1
conf/sigmod/HungYK96,capbased-ams: a capability-based and event-driven activity management system,"p hung, h yeung, k karlapalem",sigmod conference,1996,1436,-1
conf/vldb/NaumannLF99,quality-driven integration of heterogenous information systems,"f naumann, u leser, j freytag",vldb,1999,1437,-1
conf/sigmod/FukudaMMT96,"data mining using two-dimensional optimized accociation rules: scheme, algorithms, and visualization","t fukuda, y morimoto, s morishita, t tokuyama",sigmod conference,1996,1438,-1
conf/sigmod/SrikantA96,mining quantitative association rules in large relational tables,"r srikant, r agrawal",sigmod conference,1996,1439,-1
conf/vldb/JosifovskiR99,integrating heterogenous overlapping databases through object-oriented transformations,"v josifovski, t risch",vldb,1999,1440,-1
conf/vldb/BrodieC99,issues in network management in the next millennium,"m brodie, s chaudhuri",vldb,1999,1441,-1
conf/sigmod/Keim96,databases and visualization,d keim,sigmod conference,1996,1442,-1
conf/vldb/Hamilton99,networked data management design points,j hamilton,vldb,1999,1443,-1
conf/sigmod/Han96,data mining techniques,j han,sigmod conference,1996,1444,-1
conf/sigmod/LeflerSW96,dbsim: a simulation tool for predicting database performance,"m lefler, m stokrp, c wong",sigmod conference,1996,1445,-1
conf/vldb/Pound99,in cyber space no one can hear you scream,c pound,vldb,1999,1446,-1
conf/sigmod/HanFWCZK96,dbminer: interactive mining of multiple-level knowledge in relational databases,"j han, y fu, w wang, j chiang, o za•ane, k koperski",sigmod conference,1996,1447,-1
conf/vldb/GarofalakisRS99,spirit: sequential pattern mining with regular expression constraints,"m garofalakis, r rastogi, k shim",vldb,1999,1448,-1
conf/sigmod/HullZ96,a framework for supporting data integration using the materialized and virtual approaches,"r hull, g zhou",sigmod conference,1996,1449,-1
conf/vldb/Blum99,microsoft english query 7.5: automatic extraction of semantics from relational databases and olap cubes,a blum,vldb,1999,1450,-1
conf/sigmod/ChawatheRGW96,change detection in hierarchically structured information,"s chawathe, a rajaraman, h garcia-molina, j widom",sigmod conference,1996,1451,-1
conf/vldb/Campbell99,"the new locking, logging, and recovery architecture of microsoft sql server 7.0",d campbell,vldb,1999,1452,-1
conf/vldb/Graefe99,the value of merge-join and hash-join in sql server,g graefe,vldb,1999,1453,-1
conf/sigmod/BunemanDHS96,a query language and optimization techniques for unstructured data,"p buneman, s davidson, g hillebrand, d suciu",sigmod conference,1996,1454,-1
conf/vldb/DarmontS99,voodb: a generic discrete-event random simulation model to evaluate the performances of oodbs,"j darmont, m schneider",vldb,1999,1455,-1
conf/sigmod/NguyenS96,accessing relational databases from the world wide web,"t nguyen, v srinivasan",sigmod conference,1996,1456,-1
conf/sigmod/BrownCL96,goal-oriented buffer management revisited,"k brown, m carey, m livny",sigmod conference,1996,1457,-1
conf/vldb/SahuguetA99,building light-weight wrappers for legacy web data-sources using w4f,"a sahuguet, f azavant",vldb,1999,1458,-1
conf/vldb/AcharyaGP99,aqua: a fast decision support systems using approximate query answers,"s acharya, p gibbons, v poosala",vldb,1999,1459,-1
conf/sigmod/ChristophidesCM96,evaluating queries with generalized path expressions,"v christophides, s cluet, g moerkotte",sigmod conference,1996,1460,-1
conf/vldb/Mohan99,repeating history beyond aries,c mohan,vldb,1999,1461,-1
conf/sigmod/SeshadriHPLRSSS96,cost-based optimization for magic: algebra and implementation,"p seshadri, j hellerstein, h pirahesh, t leung, r ramakrishnan, d srivastava, p stuckey, s sudarshan",sigmod conference,1996,1462,-1
conf/vldb/TanGO99,online feedback for nested aggregate queries with multi-threading,"k tan, c goh, b ooi",vldb,1999,1463,-1
conf/sigmod/ColbyGLMT96,algorithms for deferred view maintenance,"l colby, t griffin, l libkin, i mumick, h trickey",sigmod conference,1996,1464,-1
conf/vldb/Norvag99,the persistent cache: improving oid indexing in temporal object-oriented database systems,k n¿rvœg,vldb,1999,1465,-1
conf/sigmod/LibkinMW96,"a query language for multidimensional arrays: design, implementation, and optimization techniques","l libkin, r machlin, l wong",sigmod conference,1996,1466,-1
conf/vldb/KoudasMJ99,mining deviants in a time series database,"h jagadish, n koudas, s muthukrishnan",vldb,1999,1467,-1
conf/sigmod/Agarwal96,a super scalar sort algorithm for risc processors,r agarwal,sigmod conference,1996,1468,-1
conf/vldb/IoannidisP99,histogram-based approximation of set-valued query-answers,"y ioannidis, v poosala",vldb,1999,1469,-1
conf/sigmod/GangulyGMS96,bifocal sampling for skew-resistant join size estimation,"s ganguly, p gibbons, y matias, a silberschatz",sigmod conference,1996,1470,-1
conf/vldb/JagadishMN99,semantic compression and pattern extraction with fascicles,"h jagadish, j madar, r ng",vldb,1999,1471,-1
conf/sigmod/KrishnanVI96,estimating alphanumeric selectivity in the presence of wildcards,"p krishnan, j vitter, b iyer",sigmod conference,1996,1472,-1
conf/sigmod/ShatdalN95,adaptive parallel aggregation algorithms,"a shatdal, j naughton",sigmod conference,1995,1473,-1
conf/vldb/PedersenJD99,extending practical pre-aggregation in on-line analytical processing,"t pedersen, c jensen, c dyreson",vldb,1999,1474,-1
conf/vldb/LiRS99,aggregation algorithms for very large compressed data warehouses,"j li, d rotem, j srivastava",vldb,1999,1475,-1
conf/sigmod/Freeston95,a general solution of the n-dimensional b-tree problem,m freeston,sigmod conference,1995,1476,-1
conf/vldb/KumarRRT99,extracting large-scale knowledge bases from the web,"r kumar, p raghavan, s rajagopalan, a tomkins",vldb,1999,1477,-1
conf/sigmod/AdyaGLM95,efficient optimistic concurrency control using loosely synchronized clocks,"a adya, r gruber, b liskov, u maheshwari",sigmod conference,1995,1478,-1
conf/vldb/CeriFP99,"data-driven, one-to-one web site generation for data-intensive applications","s ceri, p fraternali, s paraboschi",vldb,1999,1479,-1
conf/sigmod/BerensonBGMOO95,a critique of ansi sql isolation levels,"h berenson, p bernstein, j gray, j melton, e o'neil, p o'neil",sigmod conference,1995,1480,-1
conf/sigmod/RothAHCCFSTW96,the garlic project,"m roth, m arya, l haas, m carey, w cody, r fagin, p schwarz, j ii, e wimmers",sigmod conference,1996,1481,-1
conf/vldb/DattaRT99,curio: a novel solution for efficient storage and indexing in data warehouses,"a datta, k ramamritham, h thomas",vldb,1999,1482,-1
conf/vldb/ZurekS99,datawarehousing has more colours than just black & white,"t zurek, m sinnwell",vldb,1999,1483,-1
conf/sigmod/RundensteinerKRCJM96,the multiview project: object-oriented view technology and applications,"e rundensteiner, h kuno, y ra, v crestana-taube, m jones, p marr—n",sigmod conference,1996,1484,-1
conf/sigmod/FukudaMMT96a,sonar: system for optimized numeric associationrules,"t fukuda, y morimoto, s morishita, t tokuyama",sigmod conference,1996,1485,-1
conf/vldb/Kornacker99,high-performance extensible indexing,m kornacker,vldb,1999,1486,-1
conf/sigmod/DogacHKOONDMAKE96,metu interoperable database system,"a dogac, u halici, e kilic, g …zhan, f ozcan, s nural, c dengi, s mancuhan, i arpinar, p koksal, c evrendilek",sigmod conference,1996,1487,-1
conf/vldb/ChanI99,hierarchical prefix cubes for range-sum queries,"c chan, y ioannidis",vldb,1999,1488,-1
conf/sigmod/ChooOLCGBPS96,prospector: a content-based multimedia server for massively parallel architectures,"s choo, w o'connell, g linderman, h chen, k ganapathi, a biliris, e panagos, d schrader",sigmod conference,1996,1489,-1
conf/vldb/KonigW99,combining histograms and parametric curve fitting for feedback-driven query result-size estimation,"a kšnig, g weikum",vldb,1999,1490,-1
conf/sigmod/QuassWGHLMNRRAUW96,lore: a lightweight object repository for semistructured data,"d quass, j widom, r goldman, k haas, q luo, j mchugh, s nestorov, a rajaraman, h rivero, s abiteboul, j ullman, j wiener",sigmod conference,1996,1491,-1
conf/vldb/ChaudhuriG99,evaluating top-k selection queries,"s chaudhuri, l gravano",vldb,1999,1492,-1
conf/sigmod/BohmA96,hyperstorm - administering structured documents using object-oriented database technology,"k bšhm, k aberer",sigmod conference,1996,1493,-1
conf/vldb/ChakrabartiBD99,distributed hypertext resource discovery through examples,"s chakrabarti, m berg, b dom",vldb,1999,1494,-1
conf/sigmod/PiatkoYLS96,thinksheet: a tool for tailoring complex documents,"p piatko, r yangarber, d lin, d shasha",sigmod conference,1996,1495,-1
conf/vldb/WangZL99,building hierarchical classifiers using class proximity,"k wang, s zhou, s liew",vldb,1999,1496,-1
conf/vldb/CarinoOBS99,"active storage hierarchy, database systems and applications - socratic exegesis","f cari–o, w o'connell, j burgess, j saltz",vldb,1999,1497,-1
conf/sigmod/Mohan96,state of the art in workflow management research and products,,,1996,1498,-1
conf/sigmod/Bernstein96,repository system engineering,,,1996,1499,-1
conf/vldb/RothOH99,cost models do matter: providing cost information for diverse data sources in a federated system,"m roth, f ozcan, l haas",vldb,1999,1500,-1
conf/vldb/NinkHR99,generating call-level interfaces for advanced database application programming,"u nink, t hšrder, n ritter",vldb,1999,1501,-1
conf/sigmod/FernandezS96,the ins and outs (and everthing in between) of data warehousing,,,1996,1502,-1
conf/vldb/ChenCFGJMTW99,high level indexing of user-defined types,"w chen, j chow, y fuh, j grandbois, m jou, n mattos, b tran, y wang",vldb,1999,1503,-1
conf/sigmod/GoyalHKMS96,is gui programming a database research problem?,"n goyal, c hoch, r krishnamurthy, b meckler, m suckow",sigmod conference,1996,1504,-1
conf/sigmod/RossSS96,materialized view maintenance and integrity constraint checking: trading space for time,"k ross, d srivastava, s sudarshan",sigmod conference,1996,1505,-1
conf/vldb/KnorrN99,finding intensional knowledge of distance-based outliers,"e knorr, r ng",vldb,1999,1506,-1
conf/vldb/JermaineDO99,a novel index supporting high volume data warehouse insertion,"c jermaine, a datta, e omiecinski",vldb,1999,1507,-1
conf/sigmod/MorpainCFP96,maintaining database consistency in presence of value dependencies in multidatabase systems,"c morpain, m cart, j ferriž, j pons",sigmod conference,1996,1508,-1
conf/sigmod/CherniackZ96,rule languages and internal algebras for rule-based optimizers,"m cherniack, s zdonik",sigmod conference,1996,1509,-1
conf/vldb/TamuraK99,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"m tamura, m kitsuregawa",vldb,1999,1510,-1
conf/vldb/BamfordAP99,a scalable and highly available networked database architecture,"r bamford, r ahad, a pruscino",vldb,1999,1511,-1
conf/sigmod/HellersteinN96,query execution techniques for caching expensive methods,"j hellerstein, j naughton",sigmod conference,1996,1512,-1
conf/sigmod/CookKWZ96,"semi-automatic, self-adaptive control of garbage collection rates in object databases","j cook, a klauser, a wolf, b zorn",sigmod conference,1996,1513,-1
conf/vldb/BernsteinPS99,context-based prefetch for implementing objects on relations,"p bernstein, s pal, d shutt",vldb,1999,1514,-1
conf/sigmod/McAuliffeCS96,towards effective and efficient free space management,"m mcauliffe, m carey, m solomon",sigmod conference,1996,1515,-1
conf/vldb/GohOST99,ghost: fine granularity buffering of indexes,"c goh, b ooi, d sim, k tan",vldb,1999,1516,-1
conf/vldb/AilamakiDHW99,dbmss on a modern processor: where does time go?,"a ailamaki, d dewitt, m hill, d wood",vldb,1999,1517,-1
conf/sigmod/Tajima96,static detection of security flaws in object-oriented databases,k tajima,sigmod conference,1996,1518,-1
conf/vldb/DyresonBJ99,capturing and querying multiple aspects of semistructured data,"c dyreson, m bšhlen, c jensen",vldb,1999,1519,-1
conf/sigmod/GarofalakisI96,multi-dimensional resource scheduling for parallel queries,"m garofalakis, y ioannidis",sigmod conference,1996,1520,-1
conf/sigmod/LiskovACDGGMMS96,safe and efficient sharing of persistent objects in thor,"b liskov, a adya, m castro, m day, s ghemawat, r gruber, u maheshwari, a myers, l shrira",sigmod conference,1996,1521,-1
conf/vldb/RaoR99,cache conscious indexing for decision-support in main memory,"j rao, k ross",vldb,1999,1522,-1
conf/vldb/Chawathe99,comparing hierarchical data in external memory,s chawathe,vldb,1999,1523,-1
conf/sigmod/BlottRS96,an open storage system for abstract objects,"s blott, l relly, h schek",sigmod conference,1996,1524,-1
conf/sigmod/PoosalaIHS96,improved histograms for selectivity estimation of range predicates,"v poosala, y ioannidis, p haas, e shekita",sigmod conference,1996,1525,-1
conf/vldb/Sarawagi99,explaining differences in multidimensional aggregates,s sarawagi,vldb,1999,1526,-1
conf/vldb/BonczMK99,database architecture optimized for the new bottleneck: memory access,"p boncz, s manegold, m kersten",vldb,1999,1527,-1
conf/sigmod/DohertyHR96,structures for manipulating proposed updates in object-oriented databases,"m doherty, r hull, m rupawalla",sigmod conference,1996,1528,-1
conf/sigmod/LoR96,spatial hash-joins,"m lo, c ravishankar",sigmod conference,1996,1529,-1
conf/vldb/AbiteboulACEMM99,active views for electronic commerce,"s abiteboul, b amann, s cluet, a eyal, l mignet, t milo",vldb,1999,1530,-1
conf/sigmod/PatelD96,partition based spatial-merge join,"j patel, d dewitt",sigmod conference,1996,1531,-1
conf/vldb/VorugantiOU99,an adaptive hybrid server architecture for client caching odbmss,"k voruganti, m …zsu, r unrau",vldb,1999,1532,-1
conf/sigmod/HarinarayanRU96,implementing data cubes efficiently,"v harinarayan, a rajaraman, j ullman",sigmod conference,1996,1533,-1
conf/vldb/PitouraC99,exploiting versions for handling updates in broadcast disks,"e pitoura, p chrysanthis",vldb,1999,1534,-1
conf/vldb/PacittMS99,fast algorithms for maintaining replica consistency in lazy master replicated databases,"e pacitti, p minet, e simon",vldb,1999,1535,-1
conf/sigmod/RaoBG96,providing better support for a class of decision support queries,"s rao, a badia, d gucht",sigmod conference,1996,1536,-1
conf/vldb/BaulierBGJGKKMMNNRSS98,datablitz: a high performance main-memory storage manager,"j baulier, p bohannon, s gogate, s joshi, c gupta, a khivesera, h korth, p mcilroy, j miller, p narayan, m nemeth, r rastogi, a silberschatz, s sudarshan",vldb,1998,1537,-1
conf/sigmod/GuptaMR95,adapting materialized views after redefinitions,"a gupta, i mumick, k ross",sigmod conference,1995,1538,-1
conf/vldb/RezendeS98,bridging heterogeneity: research and practice of database middleware technology,"f rezende, g sauter",vldb,1998,1539,-1
conf/sigmod/AcharyaAFZ95,broadcast disks: data management for asymmetric communications environments,"s acharya, r alonso, m franklin, s zdonik",sigmod conference,1995,1540,-1
conf/vldb/VenkataramanZ98,heterogeneous database query optimization in db2 universal datajoiner,"s venkataraman, t zhang",vldb,1998,1541,-1
conf/sigmod/ParkCY95,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",sigmod conference,1995,1542,-1
conf/vldb/BaulierBKS98,a database system for real-time event aggregation in telecommunication,"j baulier, s blott, h korth, a silberschatz",vldb,1998,1543,-1
conf/sigmod/FaloutsosL95,"fastmap: a fast algorithm for indexing, data-mining and visualization of traditional and multimedia datasets","c faloutsos, k lin",sigmod conference,1995,1544,-1
conf/sigmod/DavisonG95,dynamic resource brokering for multi-user query execution,"d davison, g graefe",sigmod conference,1995,1545,-1
conf/vldb/BamfordBKM98,architecture of oracle parallel server,"r bamford, d butler, b klots, n macnaughton",vldb,1998,1546,-1
conf/vldb/JoshiBLL98,checkpointing in oracle,"a joshi, w bridge, j loaiza, t lahiri",vldb,1998,1547,-1
conf/sigmod/AdelbergGK95,applying update streams in a soft real-time database system,"b adelberg, h garcia-molina, b kao",sigmod conference,1995,1548,-1
conf/sigmod/IoannidisP95,balancing histogram optimality and practicality for query result size estimation,"y ioannidis, v poosala",sigmod conference,1995,1549,-1
conf/vldb/Vieille98,from data independence to knowledge independence: an on-going story,l vieille,vldb,1998,1550,-1
conf/vldb/DarEGP98,dtl's dataspot: database exploration using plain language,"s dar, g entin, s geva, e palmon",vldb,1998,1551,-1
